time,PV_Energy_Wh
2015-01-01,0.734
2015-01-02,0.5973999999999999
2015-01-03,0.2022
2015-01-04,0.9418
2015-01-05,0.6834
2015-01-06,0.4298
2015-01-07,0.867
2015-01-08,0.1352
2015-01-09,0.1418
2015-01-10,0.1164
2015-01-11,0.6326
2015-01-12,0.0938
2015-01-13,0.0818
2015-01-14,0.2522
2015-01-15,0.212
2015-01-16,0.955
2015-01-17,1.2092
2015-01-18,0.276
2015-01-19,0.7248
2015-01-20,0.7098000000000001
2015-01-21,1.0708
2015-01-22,0.29
2015-01-23,0.2776
2015-01-24,0.2038
2015-01-25,0.3324
2015-01-26,0.1388
2015-01-27,0.5384
2015-01-28,0.21719999999999998
2015-01-29,0.441
2015-01-30,0.32180000000000003
2015-01-31,0.418
2015-02-01,0.17959999999999998
2015-02-02,0.3434
2015-02-03,0.6908
2015-02-04,1.0715999999999999
2015-02-05,0.6692
2015-02-06,1.6158
2015-02-07,0.3498
2015-02-08,1.068
2015-02-09,0.22179999999999997
2015-02-10,0.2444
2015-02-11,0.1978
2015-02-12,0.2182
2015-02-13,1.7762
2015-02-14,1.5517999999999998
2015-02-15,1.7484000000000002
2015-02-16,1.466
2015-02-17,0.1998
2015-02-18,1.0557999999999998
2015-02-19,0.8376
2015-02-20,0.23879999999999998
2015-02-21,0.6862
2015-02-22,1.2895999999999999
2015-02-23,0.32580000000000003
2015-02-24,0.6402
2015-02-25,0.9813999999999999
2015-02-26,1.4452
2015-02-27,0.7422000000000001
2015-02-28,2.068
2015-03-01,1.0666
2015-03-02,0.8736
2015-03-03,0.5858000000000001
2015-03-04,0.5496
2015-03-05,0.883
2015-03-06,0.3786
2015-03-07,1.218
2015-03-08,2.182
2015-03-09,1.194
2015-03-10,1.3308
2015-03-11,1.6882000000000001
2015-03-12,2.351
2015-03-13,1.5334
2015-03-14,0.521
2015-03-15,0.3802
2015-03-16,1.9604000000000001
2015-03-17,2.1684
2015-03-18,2.1582
2015-03-19,1.1538
2015-03-20,1.1685999999999999
2015-03-21,0.5736
2015-03-22,2.4548
2015-03-23,2.43
2015-03-24,2.1062
2015-03-25,0.811
2015-03-26,1.0094
2015-03-27,0.5748
2015-03-28,1.4362000000000001
2015-03-29,0.44139999999999996
2015-03-30,1.7795999999999998
2015-03-31,0.676
2015-04-01,1.5233999999999999
2015-04-02,1.879
2015-04-03,1.491
2015-04-04,1.4302000000000001
2015-04-05,2.1466
2015-04-06,0.8847999999999999
2015-04-07,0.942
2015-04-08,0.9662000000000001
2015-04-09,2.5244
2015-04-10,2.5368000000000004
2015-04-11,1.3952
2015-04-12,2.4506
2015-04-13,1.9052
2015-04-14,2.3672
2015-04-15,2.7436
2015-04-16,1.5342
2015-04-17,1.7826
2015-04-18,2.8227999999999995
2015-04-19,2.779
2015-04-20,2.9344
2015-04-21,2.9027999999999996
2015-04-22,1.4192
2015-04-23,2.0808
2015-04-24,2.6022
2015-04-25,0.8768
2015-04-26,1.1644
2015-04-27,1.2686
2015-04-28,1.7184000000000001
2015-04-29,1.936
2015-04-30,1.621
2015-05-01,1.7584000000000002
2015-05-02,2.8016
2015-05-03,1.5924
2015-05-04,1.2535999999999998
2015-05-05,1.4125999999999999
2015-05-06,2.1284
2015-05-07,1.262
2015-05-08,1.8328
2015-05-09,1.0548
2015-05-10,2.7622
2015-05-11,2.662
2015-05-12,1.7294
2015-05-13,2.1161999999999996
2015-05-14,1.6462
2015-05-15,2.988
2015-05-16,0.5604
2015-05-17,1.6723999999999999
2015-05-18,1.4858
2015-05-19,1.5052
2015-05-20,1.7886
2015-05-21,2.3152
2015-05-22,2.0058
2015-05-23,0.8344
2015-05-24,2.772
2015-05-25,1.5555999999999999
2015-05-26,1.38
2015-05-27,1.2568
2015-05-28,1.163
2015-05-29,1.6468
2015-05-30,1.8346
2015-05-31,0.9352
2015-06-01,1.9336
2015-06-02,0.774
2015-06-03,1.361
2015-06-04,2.7144
2015-06-05,3.0174000000000003
2015-06-06,2.1022
2015-06-07,2.8036
2015-06-08,1.964
2015-06-09,1.4828
2015-06-10,2.725
2015-06-11,2.963
2015-06-12,3.0354
2015-06-13,1.8834
2015-06-14,0.8937999999999999
2015-06-15,2.8528
2015-06-16,1.1896
2015-06-17,2.1746
2015-06-18,1.8186
2015-06-19,1.1332
2015-06-20,1.0484
2015-06-21,0.9662000000000001
2015-06-22,0.7302000000000001
2015-06-23,1.3558
2015-06-24,1.4994
2015-06-25,2.2942000000000005
2015-06-26,1.7406
2015-06-27,1.6402
2015-06-28,1.8883999999999999
2015-06-29,2.4764
2015-06-30,3.0474
2015-07-01,3.0164
2015-07-02,2.9816
2015-07-03,2.8874
2015-07-04,2.825
2015-07-05,1.149
2015-07-06,2.5
2015-07-07,1.6598
2015-07-08,1.0542
2015-07-09,1.7658
2015-07-10,2.3848000000000003
2015-07-11,2.7052000000000005
2015-07-12,0.783
2015-07-13,0.6043999999999999
2015-07-14,1.2012
2015-07-15,1.212
2015-07-16,2.4418
2015-07-17,2.8416
2015-07-18,2.3434
2015-07-19,0.7617999999999999
2015-07-20,1.841
2015-07-21,2.7156
2015-07-22,2.2352
2015-07-23,1.9264000000000001
2015-07-24,1.6533999999999998
2015-07-25,1.0192
2015-07-26,2.1862
2015-07-27,0.8324
2015-07-28,0.835
2015-07-29,1.3658
2015-07-30,1.7936
2015-07-31,2.1656
2015-08-01,2.8651999999999997
2015-08-02,2.7572
2015-08-03,2.8888000000000003
2015-08-04,0.4972
2015-08-05,2.7338
2015-08-06,2.4455999999999998
2015-08-07,1.7935999999999999
2015-08-08,1.0924
2015-08-09,2.1912000000000003
2015-08-10,0.9418
2015-08-11,2.003
2015-08-12,0.9482
2015-08-13,2.7588000000000004
2015-08-14,1.7422
2015-08-15,1.8918
2015-08-16,0.36939999999999995
2015-08-17,0.3302
2015-08-18,0.5496
2015-08-19,1.7984
2015-08-20,2.2294
2015-08-21,2.7192
2015-08-22,2.7224
2015-08-23,2.7554000000000003
2015-08-24,1.5138
2015-08-25,1.0278
2015-08-26,2.1834000000000002
2015-08-27,0.41859999999999997
2015-08-28,1.6038
2015-08-29,2.5434
2015-08-30,1.9096
2015-08-31,2.5791999999999997
2015-09-01,0.6696
2015-09-02,2.0761999999999996
2015-09-03,1.7047999999999999
2015-09-04,1.5006
2015-09-05,1.3922
2015-09-06,1.5914000000000001
2015-09-07,1.2415999999999998
2015-09-08,0.8164
2015-09-09,2.121
2015-09-10,2.572
2015-09-11,2.544
2015-09-12,1.3486000000000002
2015-09-13,0.9374
2015-09-14,1.065
2015-09-15,0.8583999999999999
2015-09-16,0.563
2015-09-17,0.4532
2015-09-18,1.7675999999999998
2015-09-19,0.7432000000000001
2015-09-20,0.7078
2015-09-21,1.8605999999999998
2015-09-22,0.6654
2015-09-23,1.2624000000000002
2015-09-24,0.6872
2015-09-25,0.9778
2015-09-26,1.6947999999999999
2015-09-27,1.3763999999999998
2015-09-28,1.427
2015-09-29,2.0834
2015-09-30,1.9416
2015-10-01,2.2594000000000003
2015-10-02,2.4078
2015-10-03,1.5568
2015-10-04,1.6787999999999998
2015-10-05,1.577
2015-10-06,0.5166000000000001
2015-10-07,0.6851999999999999
2015-10-08,0.2544
2015-10-09,0.4672
2015-10-10,2.0278
2015-10-11,2.2054
2015-10-12,1.5546
2015-10-13,0.3474
2015-10-14,0.1904
2015-10-15,0.206
2015-10-16,0.293
2015-10-17,0.30019999999999997
2015-10-18,0.1864
2015-10-19,0.504
2015-10-20,0.3374
2015-10-21,0.684
2015-10-22,0.2312
2015-10-23,0.9022
2015-10-24,0.2878
2015-10-25,1.032
2015-10-26,1.5148
2015-10-27,1.6944
2015-10-28,1.103
2015-10-29,0.38539999999999996
2015-10-30,0.93
2015-10-31,1.5195999999999998
2015-11-01,1.6964000000000001
2015-11-02,0.923
2015-11-03,1.7087999999999999
2015-11-04,1.0418
2015-11-05,0.7846000000000001
2015-11-06,0.2372
2015-11-07,0.387
2015-11-08,0.877
2015-11-09,0.312
2015-11-10,0.1398
2015-11-11,0.1546
2015-11-12,0.5721999999999999
2015-11-13,0.7273999999999999
2015-11-14,0.4542
2015-11-15,0.1014
2015-11-16,0.15680000000000002
2015-11-17,0.1676
2015-11-18,0.47979999999999995
2015-11-19,0.3722
2015-11-20,0.48560000000000003
2015-11-21,0.4738
2015-11-22,0.7377999999999999
2015-11-23,1.2314
2015-11-24,0.2284
2015-11-25,0.2866
2015-11-26,1.1785999999999999
2015-11-27,1.1304
2015-11-28,0.8887999999999999
2015-11-29,0.23679999999999998
2015-11-30,0.2516
2015-12-01,0.4294
2015-12-02,0.1248
2015-12-03,0.2278
2015-12-04,0.8864
2015-12-05,0.3416
2015-12-06,0.2824
2015-12-07,0.159
2015-12-08,1.1385999999999998
2015-12-09,1.0695999999999999
2015-12-10,1.0334
2015-12-11,0.081
2015-12-12,0.521
2015-12-13,0.48860000000000003
2015-12-14,0.1698
2015-12-15,0.9788
2015-12-16,0.1134
2015-12-17,0.6166
2015-12-18,0.22379999999999997
2015-12-19,0.4024
2015-12-20,0.31880000000000003
2015-12-21,0.33240000000000003
2015-12-22,0.0964
2015-12-23,0.38839999999999997
2015-12-24,0.5074
2015-12-25,0.3778
2015-12-26,0.4962
2015-12-27,0.4344
2015-12-28,0.977
2015-12-29,0.885
2015-12-30,0.9678
2015-12-31,0.445
2016-01-01,0.44359999999999994
2016-01-02,0.0818
2016-01-03,0.1042
2016-01-04,0.18359999999999999
2016-01-05,0.1394
2016-01-06,0.1014
2016-01-07,0.2602
2016-01-08,1.1428
2016-01-09,0.8912
2016-01-10,1.0106
2016-01-11,0.247
2016-01-12,0.1398
2016-01-13,0.5044
2016-01-14,0.11839999999999999
2016-01-15,0.1428
2016-01-16,0.0892
2016-01-17,0.269
2016-01-18,1.2426
2016-01-19,1.0822
2016-01-20,0.3272
2016-01-21,0.6931999999999999
2016-01-22,1.293
2016-01-23,0.3466
2016-01-24,0.2544
2016-01-25,1.0302
2016-01-26,0.4108
2016-01-27,0.1254
2016-01-28,1.4707999999999999
2016-01-29,0.1416
2016-01-30,0.12
2016-01-31,0.4532
2016-02-01,0.0886
2016-02-02,0.2436
2016-02-03,0.6971999999999999
2016-02-04,0.1774
2016-02-05,0.1546
2016-02-06,0.2818
2016-02-07,0.6514
2016-02-08,0.6894
2016-02-09,0.30319999999999997
2016-02-10,0.276
2016-02-11,1.066
2016-02-12,0.6714
2016-02-13,1.3876
2016-02-14,0.2516
2016-02-15,0.4154
2016-02-16,1.8452
2016-02-17,1.5352000000000001
2016-02-18,1.2997999999999998
2016-02-19,0.4112
2016-02-20,0.2296
2016-02-21,0.17980000000000002
2016-02-22,0.279
2016-02-23,1.043
2016-02-24,1.491
2016-02-25,1.1776
2016-02-26,0.8538
2016-02-27,1.8648
2016-02-28,1.7546000000000002
2016-02-29,1.9544
2016-03-01,0.5834
2016-03-02,0.6222000000000001
2016-03-03,0.4714
2016-03-04,0.2738
2016-03-05,0.542
2016-03-06,1.2726000000000002
2016-03-07,0.6878000000000001
2016-03-08,0.6222000000000001
2016-03-09,2.125
2016-03-10,1.4794
2016-03-11,0.43739999999999996
2016-03-12,1.222
2016-03-13,1.0604
2016-03-14,2.207
2016-03-15,0.4176
2016-03-16,1.7968
2016-03-17,2.4734000000000003
2016-03-18,0.34
2016-03-19,0.3692
2016-03-20,0.502
2016-03-21,0.573
2016-03-22,0.511
2016-03-23,0.9094
2016-03-24,0.38039999999999996
2016-03-25,0.37939999999999996
2016-03-26,2.606
2016-03-27,1.043
2016-03-28,0.684
2016-03-29,0.7407999999999999
2016-03-30,1.689
2016-03-31,1.3024
2016-04-01,2.5094000000000003
2016-04-02,2.2376
2016-04-03,1.442
2016-04-04,0.9966
2016-04-05,0.508
2016-04-06,0.6914
2016-04-07,1.4666
2016-04-08,1.0977999999999999
2016-04-09,2.2744
2016-04-10,1.8134000000000001
2016-04-11,2.7858
2016-04-12,1.8366
2016-04-13,1.3742
2016-04-14,2.1808
2016-04-15,0.7417999999999999
2016-04-16,1.1536
2016-04-17,1.5344
2016-04-18,1.4922
2016-04-19,1.4105999999999999
2016-04-20,2.6847999999999996
2016-04-21,2.9604
2016-04-22,2.6318
2016-04-23,1.0677999999999999
2016-04-24,1.5273999999999999
2016-04-25,1.1932
2016-04-26,0.972
2016-04-27,1.1484
2016-04-28,1.758
2016-04-29,0.935
2016-04-30,1.0464
2016-05-01,2.7764
2016-05-02,2.8894
2016-05-03,1.9744000000000002
2016-05-04,2.2116
2016-05-05,2.9901999999999997
2016-05-06,2.9566
2016-05-07,2.998
2016-05-08,3.0071999999999997
2016-05-09,2.9671999999999996
2016-05-10,1.8686
2016-05-11,2.8458
2016-05-12,2.8752
2016-05-13,2.7731999999999997
2016-05-14,1.0404
2016-05-15,1.6368
2016-05-16,1.6776
2016-05-17,1.575
2016-05-18,1.341
2016-05-19,1.9782
2016-05-20,0.5646
2016-05-21,2.0516
2016-05-22,1.6922000000000001
2016-05-23,0.658
2016-05-24,0.6534
2016-05-25,0.9288
2016-05-26,1.9372
2016-05-27,1.017
2016-05-28,1.876
2016-05-29,0.4604
2016-05-30,1.5115999999999998
2016-05-31,2.1078
2016-06-01,1.1665999999999999
2016-06-02,1.6345999999999998
2016-06-03,2.1892
2016-06-04,2.7318000000000002
2016-06-05,2.9026
2016-06-06,2.3858
2016-06-07,2.0921999999999996
2016-06-08,2.3602
2016-06-09,1.1368
2016-06-10,2.443
2016-06-11,1.5916
2016-06-12,1.3276
2016-06-13,1.1145999999999998
2016-06-14,1.3237999999999999
2016-06-15,1.5215999999999998
2016-06-16,1.8956
2016-06-17,0.9762000000000001
2016-06-18,1.244
2016-06-19,1.7578
2016-06-20,1.1882000000000001
2016-06-21,1.0455999999999999
2016-06-22,2.0864000000000003
2016-06-23,2.56
2016-06-24,1.5232
2016-06-25,0.3882
2016-06-26,1.8916
2016-06-27,1.2522
2016-06-28,2.5224
2016-06-29,1.7172
2016-06-30,0.9592
2016-07-01,0.909
2016-07-02,1.5226
2016-07-03,2.1954000000000002
2016-07-04,1.9347999999999999
2016-07-05,1.2308
2016-07-06,2.0778000000000003
2016-07-07,2.764
2016-07-08,0.9096000000000001
2016-07-09,2.1872
2016-07-10,2.334
2016-07-11,1.7652
2016-07-12,1.912
2016-07-13,1.665
2016-07-14,1.582
