time,Global_Irradiance_W_per_m2,Sun_Hours,Temperature_2m_C,WindSpeed_10m_m_s,Irradiance_Index,PV_Energy_Wh
2023-04-18 16:11:00,319.98,20.51,12.14,4.21,0.0,57.5964
2023-04-18 17:11:00,116.68,11.36,11.79,3.79,0.0,21.0024
2023-04-18 18:11:00,4.37,2.32,11.24,3.52,0.0,0.7866
2023-04-18 19:11:00,0.0,0.0,9.92,3.52,0.0,0.0
2023-04-18 20:11:00,0.0,0.0,9.4,3.66,0.0,0.0
2023-04-18 21:11:00,0.0,0.0,9.33,3.72,0.0,0.0
2023-04-18 22:11:00,0.0,0.0,9.02,3.52,0.0,0.0
2023-04-18 23:11:00,0.0,0.0,8.64,3.38,0.0,0.0
2023-04-19 00:11:00,0.0,0.0,8.45,3.31,0.0,0.0
2023-04-19 01:11:00,0.0,0.0,8.22,3.31,0.0,0.0
2023-04-19 02:11:00,0.0,0.0,7.82,3.45,0.0,0.0
2023-04-19 03:11:00,0.0,0.0,7.25,3.52,0.0,0.0
2023-04-19 04:11:00,0.0,0.0,6.38,3.59,0.0,0.0
2023-04-19 05:11:00,29.73,6.08,5.39,3.59,0.0,5.3514
2023-04-19 06:11:00,206.47,15.21,5.22,3.38,0.0,37.1646
2023-04-19 07:11:00,418.35,24.29,6.52,4.14,0.0,75.303
2023-04-19 08:11:00,659.23,32.87,7.78,4.69,0.0,118.6614
2023-04-19 09:11:00,815.19,40.37,9.23,4.9,0.0,146.73420000000002
2023-04-19 10:11:00,995.14,45.97,10.6,4.9,0.0,179.12519999999998
2023-04-19 11:11:00,1083.93,48.74,11.68,4.97,0.0,195.1074
2023-04-19 12:11:00,1055.0,48.04,12.44,4.97,0.0,189.9
2023-04-19 13:11:00,906.69,44.05,12.97,4.9,0.0,163.20420000000001
2023-04-19 14:11:00,737.56,37.6,13.18,4.97,0.0,132.7608
2023-04-19 15:11:00,582.34,29.59,12.97,5.1,0.0,104.8212
2023-04-19 16:11:00,334.56,20.75,12.4,5.03,0.0,60.2208
2023-04-19 17:11:00,120.73,11.6,11.6,4.55,0.0,21.7314
2023-04-19 18:11:00,7.0,2.56,10.25,4.55,0.0,1.26
2023-04-19 19:11:00,0.0,0.0,9.23,4.48,0.0,0.0
2023-04-19 20:11:00,0.0,0.0,8.27,4.34,0.0,0.0
2023-04-19 21:11:00,0.0,0.0,7.52,3.93,0.0,0.0
2023-04-19 22:11:00,0.0,0.0,6.93,3.45,0.0,0.0
2023-04-19 23:11:00,0.0,0.0,6.55,3.38,0.0,0.0
2023-04-20 00:11:00,0.0,0.0,6.03,3.31,0.0,0.0
2023-04-20 01:11:00,0.0,0.0,5.92,3.31,0.0,0.0
2023-04-20 02:11:00,0.0,0.0,5.89,3.45,0.0,0.0
2023-04-20 03:11:00,0.0,0.0,5.68,3.66,0.0,0.0
2023-04-20 04:11:00,0.0,0.0,5.19,3.24,0.0,0.0
2023-04-20 05:11:00,5.25,6.38,5.09,2.9,0.0,0.945
2023-04-20 06:11:00,47.28,15.51,5.4,3.86,0.0,8.5104
2023-04-20 07:11:00,103.84,24.6,6.65,4.69,0.0,18.6912
2023-04-20 08:11:00,189.93,33.19,7.33,5.03,0.0,34.1874
2023-04-20 09:11:00,321.17,40.7,7.7,4.83,0.0,57.8106
2023-04-20 10:11:00,265.65,46.32,8.99,5.45,0.0,47.81699999999999
2023-04-20 11:11:00,318.67,49.08,10.15,5.66,0.0,57.3606
2023-04-20 12:11:00,475.37,48.37,10.81,5.72,0.0,85.5666
2023-04-20 13:11:00,701.92,44.35,11.31,5.79,0.0,126.34559999999999
2023-04-20 14:11:00,404.97,37.87,11.81,5.59,0.0,72.8946
2023-04-20 15:11:00,415.7,29.84,11.94,5.52,0.0,74.826
2023-04-20 16:11:00,84.37,20.99,11.43,4.55,0.0,15.1866
2023-04-20 17:11:00,26.89,11.83,10.94,4.48,0.0,4.8402
2023-04-20 18:11:00,1.75,2.8,10.23,3.86,0.0,0.315
2023-04-20 19:11:00,0.0,0.0,8.53,3.52,0.0,0.0
2023-04-20 20:11:00,0.0,0.0,8.44,3.24,0.0,0.0
2023-04-20 21:11:00,0.0,0.0,8.66,3.24,0.0,0.0
2023-04-20 22:11:00,0.0,0.0,9.02,3.31,0.0,0.0
2023-04-20 23:11:00,0.0,0.0,9.23,3.66,0.0,0.0
2023-04-21 00:11:00,0.0,0.0,9.5,4.0,0.0,0.0
2023-04-21 01:11:00,0.0,0.0,9.52,4.07,0.0,0.0
2023-04-21 02:11:00,0.0,0.0,9.44,4.0,0.0,0.0
2023-04-21 03:11:00,0.0,0.0,9.13,3.86,0.0,0.0
2023-04-21 04:11:00,0.0,0.0,8.8,3.72,0.0,0.0
2023-04-21 05:11:00,6.12,6.68,8.56,3.79,0.0,1.1016
2023-04-21 06:11:00,109.08,15.81,9.24,3.66,0.0,19.6344
2023-04-21 07:11:00,195.8,24.9,10.18,3.24,0.0,35.244
2023-04-21 08:11:00,264.34,33.5,11.29,3.38,0.0,47.581199999999995
2023-04-21 09:11:00,569.3,41.03,12.41,3.72,0.0,102.47399999999999
2023-04-21 10:11:00,522.37,46.66,14.13,4.55,0.0,94.0266
2023-04-21 11:11:00,399.54,49.43,15.9,4.0,0.0,71.9172
2023-04-21 12:11:00,364.68,48.7,16.58,3.93,0.0,65.6424
2023-04-21 13:11:00,456.89,44.65,17.23,4.14,0.0,82.2402
2023-04-21 14:11:00,323.46,38.14,17.35,3.72,0.0,58.22279999999999
2023-04-21 15:11:00,214.93,30.09,17.53,3.59,0.0,38.6874
2023-04-21 16:11:00,147.94,21.22,16.9,3.1,0.0,26.629199999999997
2023-04-21 17:11:00,24.1,12.07,15.75,2.48,0.0,4.338
2023-04-21 18:11:00,9.62,3.04,14.33,2.21,0.0,1.7315999999999998
2023-04-21 19:11:00,0.0,0.0,13.49,2.48,0.0,0.0
2023-04-21 20:11:00,0.0,0.0,12.81,2.62,0.0,0.0
2023-04-21 21:11:00,0.0,0.0,12.25,2.69,0.0,0.0
2023-04-21 22:11:00,0.0,0.0,11.43,2.55,0.0,0.0
2023-04-21 23:11:00,0.0,0.0,10.68,2.41,0.0,0.0
2023-04-22 00:11:00,0.0,0.0,10.17,2.34,0.0,0.0
2023-04-22 01:11:00,0.0,0.0,9.77,2.41,0.0,0.0
2023-04-22 02:11:00,0.0,0.0,8.94,2.41,0.0,0.0
2023-04-22 03:11:00,0.0,0.0,8.31,2.34,0.0,0.0
2023-04-22 04:11:00,0.0,0.0,7.8,2.21,0.0,0.0
2023-04-22 05:11:00,9.62,6.98,7.62,2.07,0.0,1.7315999999999998
2023-04-22 06:11:00,73.2,16.11,9.09,1.79,0.0,13.176
2023-04-22 07:11:00,238.44,25.2,12.18,1.93,0.0,42.9192
2023-04-22 08:11:00,651.14,33.81,14.44,2.48,0.0,117.20519999999999
2023-04-22 09:11:00,686.1,41.35,16.64,3.1,0.0,123.498
2023-04-22 10:11:00,630.28,46.99,18.31,3.66,0.0,113.45039999999999
2023-04-22 11:11:00,959.3,49.77,19.71,4.14,0.0,172.67399999999998
2023-04-22 12:11:00,657.4,49.02,20.65,5.03,0.0,118.332
2023-04-22 13:11:00,535.17,44.95,20.56,5.59,0.0,96.33059999999999
2023-04-22 14:11:00,82.51,38.4,19.91,5.31,0.0,14.8518
2023-04-22 15:11:00,218.87,30.33,18.68,3.93,0.0,39.3966
2023-04-22 16:11:00,85.29,21.45,17.03,3.59,0.0,15.3522
2023-04-22 17:11:00,46.36,12.3,15.77,3.03,0.0,8.3448
2023-04-22 18:11:00,1.75,3.28,15.02,2.76,0.0,0.315
2023-04-22 19:11:00,0.0,0.0,13.73,2.62,0.0,0.0
2023-04-22 20:11:00,0.0,0.0,13.09,2.83,0.0,0.0
2023-04-22 21:11:00,0.0,0.0,12.6,2.97,0.0,0.0
2023-04-22 22:11:00,0.0,0.0,11.94,2.83,0.0,0.0
2023-04-22 23:11:00,0.0,0.0,11.23,2.55,0.0,0.0
2023-04-23 00:11:00,0.0,0.0,10.57,2.21,0.0,0.0
2023-04-23 01:11:00,0.0,0.0,9.99,2.14,0.0,0.0
2023-04-23 02:11:00,0.0,0.0,9.47,1.93,0.0,0.0
2023-04-23 03:11:00,0.0,0.0,9.11,1.86,0.0,0.0
2023-04-23 04:11:00,0.0,0.0,8.87,1.93,0.0,0.0
2023-04-23 05:11:00,36.73,7.28,8.86,2.07,0.0,6.611399999999999
2023-04-23 06:11:00,145.77,16.4,9.69,2.28,0.0,26.2386
2023-04-23 07:11:00,368.18,25.49,10.79,2.55,0.0,66.2724
2023-04-23 08:11:00,659.21,34.12,12.57,2.97,0.0,118.65780000000001
2023-04-23 09:11:00,803.3,41.67,14.57,3.38,0.0,144.594
2023-04-23 10:11:00,490.27,47.33,15.97,3.31,0.0,88.2486
2023-04-23 11:11:00,600.18,50.11,17.03,3.52,0.0,108.03239999999998
2023-04-23 12:11:00,624.17,49.34,17.47,3.72,0.0,112.35059999999999
2023-04-23 13:11:00,332.85,45.24,17.26,3.66,0.0,59.913000000000004
2023-04-23 14:11:00,555.52,38.66,17.14,3.45,0.0,99.99359999999999
2023-04-23 15:11:00,208.8,30.57,16.71,2.83,0.0,37.584
2023-04-23 16:11:00,106.78,21.69,16.38,2.41,0.0,19.220399999999998
2023-04-23 17:11:00,52.85,12.53,15.18,2.21,0.0,9.513
2023-04-23 18:11:00,4.37,3.51,13.96,2.83,0.0,0.7866
2023-04-23 19:11:00,0.0,0.0,12.45,1.79,0.0,0.0
2023-04-23 20:11:00,0.0,0.0,11.45,2.55,0.0,0.0
2023-04-23 21:11:00,0.0,0.0,11.31,3.66,0.0,0.0
2023-04-23 22:11:00,0.0,0.0,10.86,4.9,0.0,0.0
2023-04-23 23:11:00,0.0,0.0,10.3,5.17,0.0,0.0
2023-04-24 00:11:00,0.0,0.0,10.07,5.52,0.0,0.0
2023-04-24 01:11:00,0.0,0.0,9.69,5.59,0.0,0.0
2023-04-24 02:11:00,0.0,0.0,9.46,5.24,0.0,0.0
2023-04-24 03:11:00,0.0,0.0,9.33,4.9,0.0,0.0
2023-04-24 04:11:00,0.0,0.0,9.14,4.76,0.0,0.0
2023-04-24 05:11:00,31.48,7.57,8.91,4.97,0.0,5.666399999999999
2023-04-24 06:11:00,77.82,16.69,8.81,4.69,0.0,14.007599999999998
2023-04-24 07:11:00,127.26,25.79,9.3,5.1,0.0,22.9068
2023-04-24 08:11:00,79.73,34.42,9.35,5.17,0.0,14.3514
2023-04-24 09:11:00,117.74,41.99,9.23,4.97,0.0,21.193199999999997
2023-04-24 10:11:00,80.66,47.66,9.42,5.24,0.0,14.518799999999999
2023-04-24 11:11:00,144.63,50.44,8.41,5.93,0.0,26.033399999999997
2023-04-24 12:11:00,194.69,49.66,8.08,5.24,0.0,35.0442
2023-04-24 13:11:00,341.18,45.53,8.59,5.03,0.0,61.4124
2023-04-24 14:11:00,64.9,38.92,9.59,5.52,0.0,11.682
2023-04-24 15:11:00,142.77,30.81,9.95,5.31,0.0,25.698600000000003
2023-04-24 16:11:00,111.4,21.92,10.08,5.31,0.0,20.052
2023-04-24 17:11:00,73.44,12.76,9.78,4.97,0.0,13.219199999999999
2023-04-24 18:11:00,14.87,3.75,9.05,4.55,0.0,2.6765999999999996
2023-04-24 19:11:00,0.0,0.0,7.92,4.14,0.0,0.0
2023-04-24 20:11:00,0.0,0.0,7.37,4.07,0.0,0.0
2023-04-24 21:11:00,0.0,0.0,6.93,4.07,0.0,0.0
2023-04-24 22:11:00,0.0,0.0,6.76,4.0,0.0,0.0
2023-04-24 23:11:00,0.0,0.0,6.65,3.79,0.0,0.0
2023-04-25 00:11:00,0.0,0.0,6.56,3.52,0.0,0.0
2023-04-25 01:11:00,0.0,0.0,6.47,3.59,0.0,0.0
2023-04-25 02:11:00,0.0,0.0,6.15,3.31,0.0,0.0
2023-04-25 03:11:00,0.0,0.0,5.67,3.1,0.0,0.0
2023-04-25 04:11:00,0.0,0.0,4.86,2.9,0.0,0.0
2023-04-25 05:11:00,27.98,7.85,4.39,2.76,0.0,5.0363999999999995
2023-04-25 06:11:00,119.79,16.97,4.99,2.62,0.0,21.5622
2023-04-25 07:11:00,203.07,26.07,6.14,3.59,0.0,36.5526
2023-04-25 08:11:00,557.28,34.72,6.83,3.93,0.0,100.31039999999999
2023-04-25 09:11:00,555.08,42.3,7.68,4.21,0.0,99.9144
2023-04-25 10:11:00,213.23,47.98,8.27,4.69,0.0,38.3814
2023-04-25 11:11:00,582.14,50.77,8.77,4.9,0.0,104.78519999999999
2023-04-25 12:11:00,709.91,49.97,9.09,4.9,0.0,127.78379999999999
2023-04-25 13:11:00,373.49,45.81,9.3,4.9,0.0,67.2282
2023-04-25 14:11:00,354.88,39.18,9.41,5.1,0.0,63.8784
2023-04-25 15:11:00,344.68,31.05,9.21,5.31,0.0,62.0424
2023-04-25 16:11:00,254.71,22.14,8.63,4.69,0.0,45.8478
2023-04-25 17:11:00,102.2,12.99,8.12,4.41,0.0,18.396
2023-04-25 18:11:00,4.37,3.98,7.27,3.72,0.0,0.7866
2023-04-25 19:11:00,0.0,0.0,6.39,3.17,0.0,0.0
2023-04-25 20:11:00,0.0,0.0,5.61,2.69,0.0,0.0
2023-04-25 21:11:00,0.0,0.0,4.86,2.41,0.0,0.0
2023-04-25 22:11:00,0.0,0.0,4.08,2.21,0.0,0.0
2023-04-25 23:11:00,0.0,0.0,3.42,2.14,0.0,0.0
2023-04-26 00:11:00,0.0,0.0,2.92,2.21,0.0,0.0
2023-04-26 01:11:00,0.0,0.0,2.52,2.21,0.0,0.0
2023-04-26 02:11:00,0.0,0.0,2.24,2.14,0.0,0.0
2023-04-26 03:11:00,0.0,0.0,2.02,2.21,0.0,0.0
2023-04-26 04:11:00,0.0,0.0,1.82,2.14,0.0,0.0
2023-04-26 05:11:00,31.6,8.13,1.99,2.0,0.0,5.688
2023-04-26 06:11:00,218.97,17.25,3.31,2.0,0.0,39.4146
2023-04-26 07:11:00,359.41,26.35,5.09,2.76,0.0,64.6938
2023-04-26 08:11:00,424.95,35.01,5.92,3.24,0.0,76.491
2023-04-26 09:11:00,212.75,42.61,6.74,3.1,0.0,38.295
2023-04-26 10:11:00,215.09,48.31,7.6,3.17,0.0,38.7162
2023-04-26 11:11:00,675.52,51.1,8.08,2.97,0.0,121.5936
2023-04-26 12:11:00,429.51,50.29,8.8,3.1,0.0,77.31179999999999
2023-04-26 13:11:00,752.87,46.09,9.14,3.31,0.0,135.51659999999998
2023-04-26 14:11:00,434.47,39.44,9.15,3.45,0.0,78.2046
2023-04-26 15:11:00,273.28,31.28,9.04,3.38,0.0,49.1904
2023-04-26 16:11:00,116.15,22.37,8.81,3.38,0.0,20.907
2023-04-26 17:11:00,73.13,13.21,8.4,2.9,0.0,13.1634
2023-04-26 18:11:00,7.87,4.22,7.84,2.0,0.0,1.4165999999999999
2023-04-26 19:11:00,0.0,0.0,7.0,1.59,0.0,0.0
2023-04-26 20:11:00,0.0,0.0,6.36,1.17,0.0,0.0
2023-04-26 21:11:00,0.0,0.0,5.81,1.1,0.0,0.0
2023-04-26 22:11:00,0.0,0.0,4.88,1.38,0.0,0.0
2023-04-26 23:11:00,0.0,0.0,4.28,1.31,0.0,0.0
2023-04-27 00:11:00,0.0,0.0,3.28,1.45,0.0,0.0
2023-04-27 01:11:00,0.0,0.0,2.59,1.38,0.0,0.0
2023-04-27 02:11:00,0.0,0.0,1.72,1.38,0.0,0.0
2023-04-27 03:11:00,0.0,0.0,1.02,1.31,0.0,0.0
2023-04-27 04:11:00,0.0,0.0,1.02,1.03,0.0,0.0
2023-04-27 05:11:00,36.45,8.41,1.68,0.76,0.0,6.561
2023-04-27 06:11:00,231.66,17.52,2.96,0.48,0.0,41.6988
2023-04-27 07:11:00,469.15,26.63,6.03,0.83,0.0,84.44699999999999
2023-04-27 08:11:00,682.92,35.29,7.52,1.1,0.0,122.92559999999999
2023-04-27 09:11:00,865.36,42.91,8.66,1.1,0.0,155.7648
2023-04-27 10:11:00,941.82,48.62,9.67,0.83,0.0,169.5276
2023-04-27 11:11:00,1012.2,51.42,10.39,0.62,0.0,182.196
2023-04-27 12:11:00,861.19,50.59,10.96,0.9,0.0,155.01420000000002
2023-04-27 13:11:00,739.29,46.37,11.28,1.03,0.0,133.07219999999998
2023-04-27 14:11:00,673.03,39.69,11.88,1.03,0.0,121.1454
2023-04-27 15:11:00,459.08,31.52,11.95,1.24,0.0,82.6344
2023-04-27 16:11:00,148.59,22.59,11.76,1.79,0.0,26.746199999999998
2023-04-27 17:11:00,96.17,13.43,11.27,2.0,0.0,17.3106
2023-04-27 18:11:00,13.12,4.45,10.37,1.79,0.0,2.3615999999999997
2023-04-27 19:11:00,0.0,0.0,9.08,2.14,0.0,0.0
2023-04-27 20:11:00,0.0,0.0,8.4,2.34,0.0,0.0
2023-04-27 21:11:00,0.0,0.0,7.98,2.48,0.0,0.0
2023-04-27 22:11:00,0.0,0.0,7.71,2.76,0.0,0.0
2023-04-27 23:11:00,0.0,0.0,7.47,2.9,0.0,0.0
2023-04-28 00:11:00,0.0,0.0,7.3,2.9,0.0,0.0
2023-04-28 01:11:00,0.0,0.0,7.03,2.83,0.0,0.0
2023-04-28 02:11:00,0.0,0.0,6.6,2.69,0.0,0.0
2023-04-28 03:11:00,0.0,0.0,6.24,2.55,0.0,0.0
2023-04-28 04:11:00,0.0,0.0,6.02,2.48,0.0,0.0
2023-04-28 05:11:00,32.45,8.69,6.15,2.34,0.0,5.841
2023-04-28 06:11:00,51.92,17.79,7.34,2.07,0.0,9.3456
2023-04-28 07:11:00,195.93,26.9,8.32,2.0,0.0,35.2674
2023-04-28 08:11:00,103.84,35.58,10.38,2.14,0.0,18.6912
2023-04-28 09:11:00,315.84,43.21,11.77,2.14,0.0,56.85119999999999
2023-04-28 10:11:00,532.73,48.94,13.12,2.41,0.0,95.8914
2023-04-28 11:11:00,874.35,51.74,14.45,3.17,0.0,157.383
2023-04-28 12:11:00,208.6,50.9,14.96,3.24,0.0,37.547999999999995
2023-04-28 13:11:00,99.2,46.65,14.43,2.9,0.0,17.855999999999998
2023-04-28 14:11:00,68.61,39.94,14.65,2.41,0.0,12.3498
2023-04-28 15:11:00,79.73,31.75,14.91,2.14,0.0,14.3514
2023-04-28 16:11:00,142.68,22.82,14.78,2.9,0.0,25.6824
2023-04-28 17:11:00,88.47,13.66,14.52,3.59,0.0,15.9246
2023-04-28 18:11:00,9.62,4.68,13.72,3.24,0.0,1.7315999999999998
2023-04-28 19:11:00,0.0,0.0,12.71,3.45,0.0,0.0
2023-04-28 20:11:00,0.0,0.0,12.08,3.17,0.0,0.0
2023-04-28 21:11:00,0.0,0.0,11.47,3.1,0.0,0.0
2023-04-28 22:11:00,0.0,0.0,11.03,3.24,0.0,0.0
2023-04-28 23:11:00,0.0,0.0,10.51,3.17,0.0,0.0
2023-04-29 00:11:00,0.0,0.0,10.08,3.03,0.0,0.0
2023-04-29 01:11:00,0.0,0.0,9.81,3.03,0.0,0.0
2023-04-29 02:11:00,0.0,0.0,9.53,3.03,0.0,0.0
2023-04-29 03:11:00,0.0,0.0,9.26,2.97,0.0,0.0
2023-04-29 04:11:00,0.0,0.0,8.92,2.62,0.0,0.0
2023-04-29 05:11:00,18.54,8.95,8.64,2.41,0.0,3.3371999999999997
2023-04-29 06:11:00,58.41,18.06,8.7,2.48,0.0,10.5138
2023-04-29 07:11:00,140.41,27.17,9.14,3.45,0.0,25.273799999999998
2023-04-29 08:11:00,258.46,35.85,10.29,3.72,0.0,46.5228
2023-04-29 09:11:00,415.05,43.5,11.81,3.38,0.0,74.709
2023-04-29 10:11:00,502.82,49.25,12.92,3.24,0.0,90.5076
2023-04-29 11:11:00,149.26,52.05,13.1,3.17,0.0,26.866799999999998
2023-04-29 12:11:00,182.64,51.2,13.3,3.38,0.0,32.8752
2023-04-29 13:11:00,727.38,46.92,13.3,3.52,0.0,130.92839999999998
2023-04-29 14:11:00,348.5,40.19,13.1,3.38,0.0,62.73
2023-04-29 15:11:00,226.72,31.98,13.24,3.24,0.0,40.809599999999996
2023-04-29 16:11:00,292.9,23.04,13.19,3.03,0.0,52.721999999999994
2023-04-29 17:11:00,134.13,13.88,12.93,2.76,0.0,24.1434
2023-04-29 18:11:00,22.74,4.9,12.27,2.41,0.0,4.0931999999999995
2023-04-29 19:11:00,0.0,0.0,11.19,2.55,0.0,0.0
2023-04-29 20:11:00,0.0,0.0,9.83,2.62,0.0,0.0
2023-04-29 21:11:00,0.0,0.0,8.66,2.48,0.0,0.0
2023-04-29 22:11:00,0.0,0.0,7.7,2.28,0.0,0.0
2023-04-29 23:11:00,0.0,0.0,6.99,1.93,0.0,0.0
2023-04-30 00:11:00,0.0,0.0,6.26,1.66,0.0,0.0
2023-04-30 01:11:00,0.0,0.0,5.65,1.59,0.0,0.0
2023-04-30 02:11:00,0.0,0.0,4.97,1.59,0.0,0.0
2023-04-30 03:11:00,0.0,0.0,4.38,1.59,0.0,0.0
2023-04-30 04:11:00,0.0,0.0,3.89,1.52,0.0,0.0
2023-04-30 05:11:00,41.18,9.22,4.17,1.38,0.0,7.4124
2023-04-30 06:11:00,236.59,18.32,5.77,1.45,0.0,42.5862
2023-04-30 07:11:00,470.28,27.44,7.44,1.93,0.0,84.65039999999999
2023-04-30 08:11:00,680.67,36.13,8.72,2.0,0.0,122.52059999999999
2023-04-30 09:11:00,870.73,43.79,9.95,1.79,0.0,156.7314
2023-04-30 10:11:00,1016.66,49.55,11.38,1.59,0.0,182.9988
2023-04-30 11:11:00,1080.44,52.36,12.85,1.52,0.0,194.4792
2023-04-30 12:11:00,1045.28,51.49,14.29,1.79,0.0,188.1504
2023-04-30 13:11:00,964.74,47.19,14.93,2.0,0.0,173.6532
2023-04-30 14:11:00,781.36,40.43,15.23,2.14,0.0,140.6448
2023-04-30 15:11:00,584.08,32.2,15.47,2.14,0.0,105.1344
2023-04-30 16:11:00,354.43,23.25,15.3,2.0,0.0,63.797399999999996
2023-04-30 17:11:00,133.64,14.09,14.82,2.0,0.0,24.055199999999996
2023-04-30 18:11:00,24.48,5.13,13.53,1.93,0.0,4.4064
2023-04-30 19:11:00,0.0,0.0,11.93,2.28,0.0,0.0
2023-04-30 20:11:00,0.0,0.0,10.62,2.34,0.0,0.0
2023-04-30 21:11:00,0.0,0.0,9.65,2.34,0.0,0.0
2023-04-30 22:11:00,0.0,0.0,8.93,2.34,0.0,0.0
2023-04-30 23:11:00,0.0,0.0,8.29,2.34,0.0,0.0
2023-05-01 00:11:00,0.0,0.0,7.82,2.28,0.0,0.0
2023-05-01 01:11:00,0.0,0.0,7.41,2.28,0.0,0.0
2023-05-01 02:11:00,0.0,0.0,7.0,2.28,0.0,0.0
2023-05-01 03:11:00,0.0,0.0,6.73,2.21,0.0,0.0
2023-05-01 04:11:00,0.0,0.0,6.51,2.07,0.0,0.0
2023-05-01 05:11:00,50.7,9.48,6.56,1.79,0.0,9.126
2023-05-01 06:11:00,178.37,18.57,7.68,1.31,0.0,32.1066
2023-05-01 07:11:00,385.69,27.7,9.87,1.31,0.0,69.4242
2023-05-01 08:11:00,361.52,36.4,11.98,1.24,0.0,65.0736
2023-05-01 09:11:00,572.49,44.07,13.77,1.17,0.0,103.0482
2023-05-01 10:11:00,965.5,49.85,15.48,1.1,0.0,173.79
2023-05-01 11:11:00,1053.5,52.67,16.59,0.97,0.0,189.63
2023-05-01 12:11:00,759.52,51.79,17.69,1.24,0.0,136.71359999999999
2023-05-01 13:11:00,547.48,47.46,18.03,1.66,0.0,98.5464
2023-05-01 14:11:00,224.07,40.67,18.06,1.72,0.0,40.3326
2023-05-01 15:11:00,119.6,32.43,16.29,1.66,0.0,21.528
2023-05-01 16:11:00,345.55,23.47,16.24,2.14,0.0,62.199
2023-05-01 17:11:00,31.52,14.31,14.95,2.21,0.0,5.6735999999999995
2023-05-01 18:11:00,5.25,5.35,13.76,1.79,0.0,0.945
2023-05-01 19:11:00,0.0,0.0,12.62,1.66,0.0,0.0
2023-05-01 20:11:00,0.0,0.0,11.55,1.93,0.0,0.0
2023-05-01 21:11:00,0.0,0.0,10.96,2.34,0.0,0.0
2023-05-01 22:11:00,0.0,0.0,10.08,2.41,0.0,0.0
2023-05-01 23:11:00,0.0,0.0,9.26,2.34,0.0,0.0
2023-05-02 00:11:00,0.0,0.0,8.53,2.28,0.0,0.0
2023-05-02 01:11:00,0.0,0.0,8.12,2.34,0.0,0.0
2023-05-02 02:11:00,0.0,0.0,8.03,2.48,0.0,0.0
2023-05-02 03:11:00,0.0,0.0,8.4,2.69,0.0,0.0
2023-05-02 04:11:00,0.0,0.0,8.61,2.76,0.0,0.0
2023-05-02 05:11:00,38.94,9.73,8.57,2.55,0.0,7.009199999999999
2023-05-02 06:11:00,92.6,18.83,8.31,3.31,0.0,16.668
2023-05-02 07:11:00,0.0,0.0,8.21,3.31,0.0,0.0
2023-05-02 08:11:00,274.05,36.66,8.19,3.38,0.0,49.329
2023-05-02 09:11:00,230.75,44.35,8.5,3.59,0.0,41.535
2023-05-02 10:11:00,460.06,50.14,8.7,3.31,0.0,82.8108
2023-05-02 11:11:00,524.0,52.97,9.07,3.17,0.0,94.32
2023-05-02 12:11:00,741.54,52.08,9.59,3.17,0.0,133.47719999999998
2023-05-02 13:11:00,723.1,47.72,9.8,3.17,0.0,130.158
2023-05-02 14:11:00,661.66,40.91,10.33,3.24,0.0,119.09879999999998
2023-05-02 15:11:00,384.71,32.65,10.38,3.24,0.0,69.2478
2023-05-02 16:11:00,198.5,23.68,10.07,3.1,0.0,35.73
2023-05-02 17:11:00,93.8,14.52,9.8,3.03,0.0,16.884
2023-05-02 18:11:00,24.48,5.57,9.43,2.55,0.0,4.4064
2023-05-02 19:11:00,0.0,0.0,8.71,2.41,0.0,0.0
2023-05-02 20:11:00,0.0,0.0,7.9,2.21,0.0,0.0
2023-05-02 21:11:00,0.0,0.0,7.22,2.0,0.0,0.0
2023-05-02 22:11:00,0.0,0.0,6.19,1.79,0.0,0.0
2023-05-02 23:11:00,0.0,0.0,5.41,1.72,0.0,0.0
2023-05-03 00:11:00,0.0,0.0,4.63,1.66,0.0,0.0
2023-05-03 01:11:00,0.0,0.0,3.79,1.59,0.0,0.0
2023-05-03 02:11:00,0.0,0.0,3.19,1.59,0.0,0.0
2023-05-03 03:11:00,0.0,0.0,2.59,1.52,0.0,0.0
2023-05-03 04:11:00,0.0,0.0,1.98,1.52,0.0,0.0
2023-05-03 05:11:00,45.44,9.98,2.13,1.31,0.0,8.1792
2023-05-03 06:11:00,249.6,19.07,4.82,1.03,0.0,44.928
2023-05-03 07:11:00,481.27,28.2,7.0,1.31,0.0,86.62859999999999
2023-05-03 08:11:00,686.49,36.92,8.31,1.79,0.0,123.56819999999999
2023-05-03 09:11:00,874.29,44.62,9.23,1.72,0.0,157.3722
2023-05-03 10:11:00,1023.71,50.43,10.18,1.72,0.0,184.2678
2023-05-03 11:11:00,1088.63,53.26,11.03,1.72,0.0,195.95340000000002
2023-05-03 12:11:00,1045.2,52.36,11.95,1.79,0.0,188.136
2023-05-03 13:11:00,964.96,47.98,12.61,1.86,0.0,173.6928
2023-05-03 14:11:00,777.01,41.15,13.13,2.07,0.0,139.8618
2023-05-03 15:11:00,599.28,32.87,13.38,2.34,0.0,107.87039999999999
2023-05-03 16:11:00,365.55,23.9,13.29,2.48,0.0,65.799
2023-05-03 17:11:00,142.65,14.74,12.87,2.48,0.0,25.677
2023-05-03 18:11:00,27.98,5.79,11.97,2.0,0.0,5.0363999999999995
2023-05-03 19:11:00,0.0,0.0,10.76,2.34,0.0,0.0
2023-05-03 20:11:00,0.0,0.0,9.48,2.55,0.0,0.0
